order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD355844,ID0591274456,2019-04-25,Nickolson,"[('ISTREAM', 1), ('ALCON 10', 1), ('PEARTV', 1), ('TOSHIKA 750', 2)]",24050,52.14,-37.8244678,144.9565472,5,22899.64,Autumn,False,1.3171,love digico but ... omg worst phone ever. seriously. i was in a time crunch and had to have a phone as i was traveling to nashville. i love you guys though. i host a morning show in dallas and always talk about you. but man that phone sucks,False
ORD150293,ID0681285245,2019-03-30,Bakers,"[('Lucent 330S', 1), ('Thunder line', 1)]",3410,62.82,-37.8078693,144.9919205,25,2620.32,Autumn,False,0.3753,five stars this phone was awesome!!!,True
ORD027740,ID4120677337,2019-11-13,Nickolson,"[('pearTV', 2), ('iAssist Line', 2)]",17070,104.42,-37.8101023,144.9641327,10,15467.42,Spring,True,1.0587,quick delivery fabulous!,True
ORD163916,ID0030945778,2019-01-24,Bakers,"[('Thunder line', 2), ('iAssist Line', 1), ('Toshika 750', 2)]",15225,93.93,-37.8169681,144.9901651,10,13796.43,Summer,True,0.8949,it was good it was a good phone overall would recommend it,True
ORD317652,ID0245533066,2019-05-03,Nickolson,"[('Thunder line', 1), ('Universe Note', 1)]",5630,77.85,-37.8120357,144.9668588,5,13143.99,Autumn,True,0.7676,five stars love the phone!,True
ORD198111,ID3293340280,2019-02-19,Nickolson,"[('Universe Note', 2), ('pearTV', 1), ('Lucent 330S', 1), ('Alcon 10', 2)]",32340,97.3,-37.8238772,144.981668,25,24352.3,Summer,True,1.217,a senior tackles go-phone! gee it seems simple enough............just wish the keypad numbers were larger (the old eyes don't you know) also hard to understand how to get different ring tone sounds......really lets you know how much money you have left....nice efficient little cell phone.,False
ORD491234,ID0287629447,2019-10-01,Thompson,"[('Alcon 10', 1), ('iStream', 1)]",9100,102.69,-37.8043419,144.9488589,25,6927.69,Spring,True,0.9407,good need more memory great just need more memory,True
ORD431829,ID0247417828,2019-01-08,Nickolson,"[('Thunder line', 2), ('Candle Inferno', 2), ('Lucent 330S', 1), ('iStream', 2)]",6750,66.52,-37.8173149,144.9688801,5,6479.02,Summer,False,0.1542,i loved it it worked just fine,True
ORD386882,ID5563404251,2019-03-02,Bakers,"[('iAssist Line', 1), ('pearTV', 2)]",14845,67.75,-37.8176125,145.0108561,10,13428.25,Autumn,False,1.6145,"i love searching the iassist skill shop on the app. useful things like having iassist turn my lights on and off, listening to news updates every morning. and fun stuff like telling iassist to make the star trek red alert nois. or playing song quiz with friends.",True
ORD376088,ID0575385079,2019-04-20,Nickolson,"[('Universe Note', 2), ('Candle Inferno', 2)]",7760,66.04,-37.8190869,144.9821753,15,6662.04,Autumn,False,1.536,"best phone so far best phone i have owned so far. photos are amazing, speed and battery life excellent. in terms of software i think it's the best android phone so far.",True
ORD184184,ID2975268835,2019-06-19,Bakers,"[('pearTV', 2), ('Thunder line', 1)]",14800,80.46,-37.8223332,144.9969724,15,12660.46,Winter,True,1.3818,great value as described,True
ORD442197,ID0588197264,2019-02-27,Nickolson,"[('Lucent 330S', 1), ('iStream', 2), ('Toshika 750', 2), ('Thunder line', 1)]",12350,93.09,-37.8121475,144.9737734,25,9355.59,Summer,True,0.8081,excellent phone i really love sgs4 i dont have to charge it but one time the phone is just great this is it not going no say anything bad no problems at all.,True
ORD015196,ID6167231018,2019-05-28,Thompson,"[('Candle Inferno', 2), ('Toshika 750', 2)]",9500,76.79,-37.8152716,144.9523118,5,9101.79,Autumn,True,0.5443,but the phone was lightweight and beautiful! didnt work with my sim card so i had to return it - be careful to check the gsm. but the phone was lightweight and beautiful!,True
ORD326400,ID4516157159,2019-12-15,Thompson,"[('Alcon 10', 2), ('pearTV', 2), ('Thunder line', 2), ('iStream', 2)]",35180,74.12,-37.8206574,144.9411965,15,29977.12,Summer,False,1.0279,"perfecto lo unico malo q demora en llegar, hay q pedirlo con mucho tiempo de anticipación pero muy buen telefono",True
ORD273727,ID0581750598,2019-03-16,Thompson,"[('Universe Note', 2), ('Olivia x460', 1), ('Thunder line', 2), ('pearTV', 2)]",25105,81.7,-37.8042012,144.9279658,0,25186.7,Autumn,True,1.9267,great condition works like new,True
ORD382455,ID2222040558,2019-11-19,Thompson,"[('Toshika 750', 2), ('iStream', 1), ('Olivia x460', 1), ('iAssist Line', 1)]",12240,61.59,-37.8210664,144.9440588,10,11077.59,Spring,False,0.9711,"beware, license lost. obsolete beware, license lost. obsolete",False
ORD436067,ID4294210520,2019-11-16,Thompson,"[('Universe Note', 1), ('iAssist Line', 2)]",7900,64.81,-37.8182207,144.9433514,10,7174.81,Spring,False,1.0661,one star the phone was not in good condition as specified,False
ORD115766,ID0319157116,2019-05-15,Nickolson,"[('Toshika 750', 2), ('iAssist Line', 1), ('pearTV', 2), ('Thunder line', 1)]",25665,67.12,-37.8074393,144.9670156,25,19315.87,Autumn,False,1.2617,excellent love the phone came fast and perfect condition have no issues at all i'm using it for everything even writing this review. came without being locked or needing to jail break it. easy set up and problems yet i've had it about 6 months,True
ORD153759,ID3146808087,2019-05-25,Bakers,"[('iassist line', 1), ('alcon 10', 2), ('candle inferno', 2), ('istream', 2)]",21285,65.5,-37.8126977,144.990166,0,21350.5,Autumn,False,0.5375,"awesome, awesome, awesome i choose 5 stars because this device deserves no less than 5 stars. pros: bright display large screen fast processor lots or ram great device cons: does not have kitkat yet. c'mon olivia/verizon... i would recomend this to anyone who wants an awesome phone!",True
ORD337311,ID3215192015,2019-01-17,Thompson,"[('Toshika 750', 2), ('iStream', 2), ('Universe Note', 2)]",15840,71.27,-37.808659,144.9493715,10,14327.27,Summer,False,0.4906,we held off purchasing an thunder but couldn't resist during gold days.  the thunder works great and it's nice to have the screen.  there is still a lot more we need to learn how to do.,True
ORD071953,ID0844501069,2019-04-27,Thompson,"[('pearTV', 2), ('iStream', 2)]",12920,66.96,-37.821639,144.9450746,25,9756.96,Autumn,False,1.0133,all ok. all ok.,True
ORD330289,ID5290706362,2019-08-16,Nickolson,"[('Olivia x460', 2), ('Universe Note', 2)]",9350,65.5,-37.8082928,144.9766195,10,8480.5,Winter,True,1.3044,"without unlock can not use my own sim actually i wanted to use my own sim, which not possible in this mobile .",False
ORD387878,ID0440051881,2019-01-23,Bakers,"[('Alcon 10', 2), ('pearTV', 2)]",30520,79.13,-37.8198249,144.9954347,15,26021.13,Summer,True,1.0943,you need a harvard law degree to operate this thing! it's going back very soon!,False
ORD330641,ID3516648756,2019-11-23,Nickolson,"[('Universe Note', 2), ('Olivia x460', 1), ('Thunder line', 2), ('pearTV', 2)]",25105,104.49,-37.8113898,144.9714697,5,23954.24,Spring,True,0.8196,"it's a super hi-tech high-value phone i'm saying goodbye to lg product and olivia universe note i love this phone came brand new,it beats the universe note and is super fast,camera is incredible",True
ORD327155,ID1463656466,2019-12-02,Bakers,"[('Lucent 330S', 2), ('Candle Inferno', 1)]",2890,76.98,-37.8185594,144.9991529,0,2966.98,Summer,False,1.0137,"good price/quality relation first time with chinnese brand, it is super fast and no problem until now.",True
ORD020395,ID4313862248,2019-08-21,Bakers,"[('Toshika 750', 1), ('Alcon 10', 1), ('Thunder line', 2)]",17630,65.7,-37.8195942,144.9901822,5,16814.2,Winter,False,1.157,"really good choise (be aware of no head set is included) everything good. this mobile is really exceptional, battery run up to 2 days for me. except the fact of not coming with head set. all comments said that have received. this is really disappointing.",True
ORD454128,ID3924911399,2019-04-03,Nickolson,"[('Thunder line', 2), ('iStream', 2), ('Olivia x460', 1)]",5885,62.65,-37.812587,144.965275,0,5947.65,Autumn,False,0.7673,five stars very good.. nice size.. good clarity,True
ORD175025,ID1132069624,2019-12-06,Thompson,"[('Universe Note', 1), ('Thunder line', 1)]",5630,66.7,-37.8134616,144.944369,10,5133.7,Summer,False,0.2531,"like this new s7 ! phone was shipped promptly, looks like brand new and works well.",True
ORD449772,ID3106294929,2019-09-20,Thompson,"[('Olivia x460', 2), ('iStream', 2)]",1619,106.26,-37.8065224,144.9317679,15,2443.76,Spring,True,1.5098,five stars good phone.,True
ORD374508,ID3420939994,2019-10-24,Bakers,"[('Candle Inferno', 2), ('Olivia x460', 1)]",2085,84.92,-37.8003644,144.9792888,10,1961.42,Spring,False,1.7652,"great phone the phone is great,looks like new .am actually looking forward to purchasing more.",True
ORD109308,ID6167417972,2019-08-18,Nickolson,"[('Olivia x460', 1), ('iAssist Line', 2), ('Lucent 330S', 2)]",8135,76.86,-37.8127111,144.9688045,0,8211.86,Winter,True,0.6583,brand new brand new factory fresh,True
ORD409233,ID5299390820,2019-05-17,Thompson,"[('iAssist Line', 1), ('iStream', 2), ('Alcon 10', 1)]",11475,48.71,-37.8114704,144.9375319,10,10376.21,Autumn,False,0.8493,bad battery the battery would not hold a charge even when off.,False
ORD078283,ID0591258325,2019-11-17,Thompson,"[('Lucent 330S', 2), ('iAssist Line', 1), ('Candle Inferno', 1)]",5115,91.19,-37.8241714,144.9537569,5,4950.44,Spring,True,1.4086,still not able to connect to wifi so i am unable to give a recommendation.,False
ORD043450,ID0310957682,2019-03-13,Thompson,"[('Candle Inferno', 1), ('Thunder line', 1), ('iStream', 2)]",2910,68.01,-37.8217368,144.9306951,10,2687.01,Autumn,False,1.7582,"another winner! i've had a note 5, 8, and now this note 10 -- and it's simply the best device out there. i don't like the fingerprint reader at all, but the cameras are awesome!",True
ORD050839,ID4313862247,2019-12-27,Bakers,"[('iStream', 1), ('pearTV', 1), ('Alcon 10', 2)]",24360,96.69,-37.8193638,144.9902238,10,22020.69,Summer,True,1.132,gecksqd. helpful in understanding different things .,True
ORD361982,ID0441996111,2019-08-17,Bakers,"[('iStream', 2), ('Thunder line', 2), ('Universe Note', 1)]",8110,78.54,-37.8198062,145.0016147,5,7783.04,Winter,True,1.2278,"great phone for a great price! phone came packaged well, no smashed boxes or anything like that. charged great no issues, love the phone!",True
ORD033121,ID0777768981,2019-05-17,Thompson,"[('Olivia x460', 1), ('pearTV', 2), ('Universe Note', 2)]",20745,67.67,-37.8061546,144.9583045,0,20812.67,Autumn,False,1.2259,worth it fantastic worth every penny,True
ORD030513,ID4633638458,2019-06-07,Thompson,"[('pearTV', 2), ('Toshika 750', 1)]",16940,61.75,-37.8064259,144.9439917,15,14460.75,Winter,True,0.7462,"don’t buy it started out performing well but after 1 month it started to slow up a little and by 4months it was unusable. took a full 60seconds to open from locked screen, full 2mins to check the weather, or open the clock app. i didn’t even fill it with crap, just photos and 5-6 apps at most",False
ORD213192,ID2325395496,2019-03-28,Bakers,"[('iAssist Line', 2), ('Thunder line', 1), ('iStream', 2)]",6930,64.75,-37.810688,144.9855034,0,6994.75,Autumn,True,0.859,two stars the keyboard so hard to tape in.,False
ORD360739,ID2288769502,2019-03-19,Bakers,"[('Alcon 10', 2), ('pearTV', 1), ('Lucent 330S', 2), ('Toshika 750', 1)]",30990,52.87,-37.802133,145.0041449,5,29493.37,Autumn,False,1.175,two stars the only problem was that it would lose signal randomly.,False
ORD234473,ID0127674021,2019-07-04,Bakers,"[('Candle Inferno', 1), ('Toshika 750', 2), ('Universe Note', 2), ('Alcon 10', 2)]",33870,77.06,-37.8023916,144.9981578,0,33947.06,Winter,True,0.8848,misses phone calls i love the features. you get a lot for your money. the one thing i don't like is that a lot of my phone calls go straight to vm and my phone doesn't ring. i have family members that tell me they tried calling but it would just go to vm.,True
ORD118905,ID0711783633,2019-09-18,Thompson,"[('Lucent 330S', 2), ('Candle Inferno', 2), ('Universe Note', 1), ('Toshika 750', 1)]",11090,98.73,-37.8164447,144.9458051,0,11188.73,Spring,True,0.4343,"the one, the only...toshika! i've been a dedicated advocate of the toshika xperia phones. however, i discovered later that this one is not full hd, not a huge deal breaker; but certainly suprising considering it's one their ""newest"" phones.",True
ORD161955,ID0036825302,2019-11-03,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 1)]",2455,65.85,-37.8253564,144.9462415,15,2152.6,Spring,False,1.4137,this is a locked phone total fraud,False
ORD182549,ID2841675041,2019-05-15,Nickolson,"[('Lucent 330S', 2), ('Candle Inferno', 1)]",2890,65.07,-37.8080672,144.9692183,0,2955.07,Autumn,True,1.1723,"me estafo compre un alcon 8 de 256 gb tal como esta en la publicacion y en el recibo de compra y asi me lo cobro. pero cuando me lo mando era un alcon 8 de 64 gb, cuyo valor obviamente es menor. es un pesimo vendedor, un estafador... tengan cuidado si algo de decencia le queda que me devuelva el valor de la diferencia.",False
ORD435271,ID3390561255,2019-05-01,Bakers,"[('Thunder line', 1), ('iAssist Line', 2)]",6630,84.08,-37.8004308,145.0095141,25,5056.58,Autumn,True,1.6467,setup was easy and usage was intuitive.  i've used it away from home and it works great.,True
ORD082002,ID0246439398,2019-12-08,Nickolson,"[('Olivia x460', 2), ('Universe Note', 1), ('iStream', 2)]",6200,73.85,-37.8105418,144.9720184,5,5963.85,Summer,False,0.9223,"as good as the others, but half the price really impressed by the operating speed and camera, this phone is just as good as its more expensive competitors.if you're looking for a new phone, the oneplus 6 is your answer.",True
ORD034351,ID6167231003,2019-04-05,Thompson,"[('Candle Inferno', 2), ('pearTV', 1), ('iStream', 2), ('Alcon 10', 2)]",25370,66.41,-37.8188878,144.9538868,10,22899.41,Autumn,False,0.9154,its a mini computer great android,True
ORD379700,ID2190564628,2019-08-05,Nickolson,"[('Candle Inferno', 1), ('Alcon 10', 1), ('Lucent 330S', 1), ('Universe Note', 2)]",17510,75.37,-37.8162093,144.9640567,5,16709.87,Winter,True,0.5513,"good quality price ratio bought it for my mom, she uses, she loves, yay! i am done.",True
ORD086060,ID0130015098,2019-03-28,Nickolson,"[('pearTV', 2), ('Candle Inferno', 2), ('Toshika 750', 2)]",22120,62.29,-37.8154693,144.9680827,0,22182.29,Autumn,True,0.3711,one star it was the wrong phone,False
ORD079320,ID2707985442,2019-10-16,Nickolson,"[('pearTV', 1), ('Alcon 10', 1), ('Lucent 330S', 1)]",16490,106.98,-37.805979,144.9661013,0,16596.98,Spring,True,1.4368,love this phone! has many great features!,True
ORD085447,ID5257193650,2019-05-25,Bakers,"[('iStream', 1), ('Toshika 750', 1), ('Alcon 10', 2)]",22370,64.62,-37.812231,144.9886793,15,19079.12,Autumn,True,0.6277,two stars the phone is way smaller then it looks. picture is not accurate,False
ORD382112,ID0289597187,2019-03-06,Thompson,"[('pearTV', 1), ('Candle Inferno', 2)]",7170.0,61.72,-37.8117825,144.9519722,15,6156.22,Autumn,True,0.4425,"to many adds in ui it has adds, sends info to manufacture,",False
ORD378488,ID1668523020,2019-05-05,Thompson,"[('Thunder line', 1), ('Lucent 330S', 2), ('Alcon 10', 1)]",13590.0,65.2,-37.8082365,144.9421811,10,12296.2,Autumn,False,0.6547,s10e haven't had this phone but a short time but i have fallen in love lol,True
ORD279446,ID0370751503,2019-03-24,Bakers,"[('Candle Inferno', 2), ('Universe Note', 1)]",4310.0,78.75,-37.8129413,144.9858829,15,3742.25,Autumn,True,0.8852,"best bang for your buck! great overall android phone, no damages during shipping and after a month phone performance hasn't declined, would recommend to anyone who wants to get a upgrade.",True
ORD277196,ID0634774947,2019-01-12,Thompson,"[('pearTV', 1), ('Thunder line', 1), ('Olivia x460', 2)]",10940.0,92.59,-37.8117484,144.9381916,25,8297.59,Summer,True,0.7875,good it was a gift for my niece. it to her in jamaica.,True
ORD116193,ID3313210924,2019-09-02,Nickolson,"[('pearTV', 2), ('Universe Note', 2), ('Thunder line', 1)]",21700.0,95.62,-37.8183928,144.9670339,5,20710.62,Spring,True,0.2225,"excellent product excellent product, was received as described, was delivered at the correct time.",True
ORD005004,ID0472236192,2019-05-07,Nickolson,"[('Thunder line', 2), ('Lucent 330S', 2)]",6820.0,84.09,-37.8015018,144.9661038,0,6904.09,Autumn,True,1.9268,i love it very nice and good product would recomend to others,True
